word,toxic
แมสแล้วไง ใครเขาสนใจ อย่าหลงตัวเองสิ,2
จริงๆผู้จัดต้องปรับเปลี่ยนบทตามยุคสมัยบ้างนะ​ ไม่ใช่ย่ำอยู่กับที่​ พอมีปัญหาโทษนักแสดง​ คนดูกินข้าวไม่ได้กินหญ้า​ กูชอบริชชี่​ กูว่าน้องแสดงดีมาก​ แววตาที่แสดงออกมาก็ดีมาก​ บางทีกูก็ไม่เข้าใจ ป้าๆแกที่เอาแต่โทษนักแสดง,4
ทำมาหาแดกไม่ว่างเหมือนคุณ อย่าคิดว่าคนอื่นสันดานเหมือนตัวเองสิจ๊ะ,4
ลนหาที่ตายหรอมึง,3
นางเอกละครต้องมาดูงาน การล้มอ่อยแบบเนียนๆ,2
อ้วนแล้วนะลูกจะเดินไม่ไหวเอานะ,6
แค่คุยกับลูกค้ายังต้องใช้ ล่ามแปลเลย,4
จากแสนล้านเซล เหลือ 8หมื่น เอง แบบนี้ไม่สงสัยแล้ว,5
นี่คือสิ่งที่เขาปิดเอาไว้,4
เรียกร้องความสนใจหรอ,2
ขอดมหอยหน่อยดิ,3
คิดว่าใหญ่ ของจริงดันเล็ก,4
อีควาย อีเด็กปัญญาอ่อน อีเหี้ย เป็นเหี้ยไร ชอบใช้ต่อ มึงประสาทดีปะ เขาใช้มึง มึงก็ควรจะถ่ายให้หมด ไม่ใช่มาใช้ต่อแบบนี้ พอเขาทำเสร็จมึงก็มาเอาหน้า อีสัตว์ๆ กูอยากจะถ่าย อีเด็กเวร กูจบฝึกงาน กูดักตบมึงแน่ จะให้เป็ดตุ้ดเป็นกระเทยกูก็ดักตบ อีสัตว์ๆ กูหมั่นเขี้ยวมึงมามากพอละ,5
มีแฟนแล้ว ตกเย็นไปกินข้าวคนเดียว เพราะมันไม่มีใครคบไงล่ะ ดูๆ,4
กูเคยยิงคนมาแล้ว อยู่ใหนบอกมาเลยดีกว่า,3
มองลงมาจากดวงจันทร์ก็ดูออก,6
งงเนอะ สิทธิตัวเอง ยังไม่ปกป้อง ยังมาดูถูกอีก เลิศ อีชะนีหีปลาสลิด,2
จับฉีดยาให้ตายๆไปทีคนเเบบนี้รกโลก,3
ขนส่วนสาขาย่อยขนาดนี้ แล้วสาขาใหญ่จะขนาดใหน,6
อ่านแล้วเห็นภาพ!!!,4
โอโหโครตฉลาดเลยทำไมคนไทยคิดไม่ได้นะ,6
จริงๆแล้วเขาเป็นซ่อนรูป จับแก้ผ้าดูเลย,4
จากที่เคยเป็นคนไม่สนไม่แคร์อะไร,1
มีเกิดมีดับ,1
จะให้เขาเอาคนมีสมอง มาเถียงกับคนไม่มีสมองทำไมอ่ะคะ งง,5
กูวอร์มมือรอแล้วนะแหม่ม เอาหมัดกูไปแดกแทนข้าวมั้ย เผื่อจะมีมันสมองขึ้นบ้าง,3
ป้าแลกชิฟ คือที่สุดบางวันดี บางวันด่ากู จะเอายังไงก่อน??บ่นๆๆ วันนั้นไม่ได้ใส่รองเท้าลงมา บอกถุงเท้าดำหมด รองเท้ามีไม่ใส่ เอออเอาเข้าไปเถอะ,4
